Score,City,X,Y,Name,Type_1,City_1,FullAddres
100,Albuquerque,-106.6433394,35.12777342,EL MEZQUITE MEAT MARKET 3,Combination Grocery/Other,Albuquerque,4401 4th St NW
100,Albuquerque,-106.701174,34.90752237,El Naranjero Super 1,Large Grocery Store,Albuquerque,1605 Isleta Blvd Sw
100,Albuquerque,-106.5774692,35.07691398,El Ranchito Meat Market,Small Grocery Store,Albuquerque,8319 Central Ave Ne
100,Albuquerque,-106.6983996,35.08273199,El Super 60,Supermarket,Albuquerque,4201 Central Ave NW
100,Albuquerque,-106.5774794,35.07677122,FAIR N SQUARE FOOD STORE,Large Grocery Store,Albuquerque,8020 Central Ave SE
100,Albuquerque,-106.6862812,35.06524368,FAMILIA MEXICANA - CARNICERIA,Large Grocery Store,Albuquerque,1720 Bridge Blvd SW
100,Albuquerque,-106.6862812,35.06524368,FAMILIA MEXICANA - CARNICERIA,Large Grocery Store,Albuquerque,1720 Bridge Blvd SW
100,Albuquerque,-106.7102879,35.09180417,Family Dollar 2828,Combination Grocery/Other,Albuquerque,111 Coors Blvd NW
99.15,Albuquerque,-106.6862812,35.06524368,Family Dollar 3087,Combination Grocery/Other,Albuquerque,1722 Bridge Blvd SW
97.58,Albuquerque,-106.698247,35.15260409,Family Dollar 6258,Combination Grocery/Other,Aluquerque,4801 Montano Rd NW
100,Albuquerque,-106.6546179,35.12258372,Family Dollar 3232,Combination Grocery/Other,Albuquerque,1114 Candelaria Rd NW
100,Albuquerque,-106.5503307,35.07329874,Family Dollar 5120,Combination Grocery/Other,Albuquerque,110 Wyoming Blvd SE
100,Albuquerque,-106.6814459,35.02694564,Family Dollar 3344,Combination Grocery/Other,Albuquerque,1625 Rio Bravo Blvd SW
100,Albuquerque,-106.5149682,35.0875524,Family Dollar 5328,Combination Grocery/Other,Albuquerque,930 Juan Tabo Blvd NE
100,Albuquerque,-106.5776152,35.16569218,Family Dollar 5165,Combination Grocery/Other,Albuquerque,7100 San Pedro Dr NE
100,Albuquerque,-106.5759978,35.05819429,Family Dollar 5506,Combination Grocery/Other,Albuquerque,5950 Gibson Blvd SE
100,Albuquerque,-106.6983996,35.08273199,Family Dollar 4233,Combination Grocery/Other,Albuquerque,4201 Central Ave NW
100,Albuquerque,-106.5328236,35.10129528,Family Dollar 5495,Combination Grocery/Other,Albuquerque,2801 Eubank Blvd NE
99.13,Albuquerque,-106.567452,35.08733243,Family Dollar 8464,Combination Grocery/Other,Albuquerque,6001 Lomas Blvd NE
100,Albuquerque,-106.6947139,34.99220823,Family Dollar 11803,Combination Grocery/Other,Albuquerque,5901 Isleta Blvd SW
100,Albuquerque,-106.6456226,35.07859526,Family Dollar 11890,Combination Grocery/Other,Albuquerque,613 Broadway Blvd SE
100,Albuquerque,-106.5774794,35.07677122,Family Dollar 11852,Combination Grocery/Other,Albuquerque,7226 Central Ave SE
94.22,Albuquerque,-106.6067265,35.0582303,Family Dollar 12029,Combination Grocery/Other,Albuqurque,1400 Gibson Rd
99.08,Albuquerque,-106.7155585,35.11342993,Family Dollar #8471,Combination Grocery/Other,Albuquerque,2511 Ouray Rd NW
100,Albuquerque,-106.7298845,35.0747401,Family Dollar Store 6295,Combination Grocery/Other,Albuquerque,101 86th St SW
100,Albuquerque,-106.622087,35.07604426,Family Dollar Store 5305,Combination Grocery/Other,Albuquerque,306 Yale Blvd SE
100,Albuquerque,-106.6450757,35.10642476,Family Dollar Store 6570,Combination Grocery/Other,Albuquerque,2001 2nd St NW
100,Albuquerque,-106.5150948,35.07117413,Family Dollar Store 4208,Combination Grocery/Other,Albuquerque,126 Juan Tabo Blvd NE
100,Albuquerque,-106.591822,35.078326,Family Dollar Store 5745,Combination Grocery/Other,Albuquerque,4700 Central Ave SE
100,Albuquerque,-106.5326792,35.09535916,Family Dollar Store 5178,Combination Grocery/Other,Albuquerque,1416 Eubank Blvd NE
100,Albuquerque,-106.712675,35.03506591,Family Dollar Store 6452,Combination Grocery/Other,Albuquerque,7223 Coors Blvd SW
100,Albuquerque,-106.5537736,35.10926176,Family Dollar Store 6416,Combination Grocery/Other,Albuquerque,8117 Menaul Blvd NE
100,Albuquerque,-106.6776187,35.0525136,Family Dollar Store 5037,Combination Grocery/Other,Albuquerque,1605A Isleta Blvd SW
99.15,Albuquerque,-106.6983996,35.08273199,Family Dollar Store 8321,Combination Grocery/Other,Albuquerque,5401 Central Ave NW
99.52,Albuquerque,-106.7134321,35.05909036,Family Dollar Store 8685,Combination Grocery/Other,Albuquerque,9550 Sage Rd
99.05,Albuquerque,-106.7134321,35.05909036,Family Dollar Store 9216,Combination Grocery/Other,Albuquerque,7700 Sage Rd SW
100,Albuquerque,-106.5194613,35.10894377,FamilyDollar Store 2827,Combination Grocery/Other,Albuquerque,11500 Menaul Blvd NE
100,Albuquerque,-106.5194613,35.10894377,FamilyDollar Store 2827,Combination Grocery/Other,Albuquerque,11500 Menaul Blvd NE
96.57,Albuquerque,-106.5153398,35.10149746,FAR EAST ORIENTAL MARKET,Small Grocery Store,Albuquerque,1016 Juan Tabo Blvd NE Ste F2
100,Albuquerque,-106.6183061,35.0773144,Farm Fresh 4629876,Medium Grocery Store,Albuquerque,301 Stanford Dr SE
100,Albuquerque,-106.5329036,35.10483277,Farmer's Chile Market,Fruits/Veg Specialty,Albuquerque,2010 Eubank Blvd NE
100,Albuquerque,-106.5746505,35.07273049,FARMERS BASKET,Medium Grocery Store,Albuquerque,6500 Zuni Rd SE
100,Albuquerque,-106.6183061,35.0773144,FARMERS BASKET,Medium Grocery Store,Albuquerque,301 Stanford Dr SE
100,Albuquerque,-106.6183061,35.0773144,FARMERS MARKET,Fruits/Veg Specialty,Albuquerque,301 Stanford Dr SE
100,Albuquerque,-106.6600679,35.19709061,Farmers Market,Fruits/Veg Specialty,Albuquerque,10020 Coors Byp Nw
100,Albuquerque,-106.531706,35.10539348,FARMERS MARKET # 1,Supermarket,Albuquerque,10110 Snowheights Blvd NE
100,Albuquerque,-106.5332326,35.1243465,FARMERS MARKET # 2,Combination Grocery/Other,Albuquerque,3702 Eubank Blvd NE
100,Albuquerque,-106.6972088,35.08285591,FARMERS MARKET # 3,Fruits/Veg Specialty,Albuquerque,5312 Central Ave SW
100,Albuquerque,-106.5746505,35.07273049,FARMERS MARKET #3,Unknown,Albuquerque,6500 Zuni Rd SE
100,Albuquerque,-106.6795091,35.03181012,FIVE STAR NICE N FRESH,Medium Grocery Store,Albuquerque,3041 Isleta Blvd SW
99.13,Albuquerque,-106.7153648,35.01763484,FLOWERS BAKERY THRIFT STORE #4616,Bakery Specialty,ALBUQUERQUE,4351 COORS BLVD SW
100,Albuquerque,-106.572485,35.05830014,Flowers Discount Bakery 1031,Bakery Specialty,Albuquerque,6301 Gibson Blvd SE
100,Albuquerque,-106.6399633,35.0790284,FLOWERS THRIFT STORE #4601,Bakery Specialty,Albuquerque,701 Coal Ave SE
100,Albuquerque,-106.5328553,35.10258413,FLOWERS THRIFT STORE #4621,Bakery Specialty,Albuquerque,1812 Eubank Blvd NE
100,Albuquerque,-106.6427636,35.13074294,Food King 99,Large Grocery Store,Albuquerque,4701 4th St NW
100,Albuquerque,-106.7002381,35.08217044,FOOD MASTERS INC,Supermarket,Albuquerque,5614 Central Ave SW
100,Albuquerque,-106.5504494,35.08299144,FOUNTAIN OF HEALTH,Unknown,Albuquerque,521 Wyoming Blvd NE
97.24,Albuquerque,-106.5155891,35.13457936,FRESH APPEAL INC,Medium Grocery Store,ALBUQUERQUE,3750 JUAN TABO NE
100,Albuquerque,-106.5508223,35.09576881,Fresh Market,Medium Grocery Store,Albuquerque,1415 Wyoming Blvd NE
100,Albuquerque,-106.654491,35.12443698,FRUIT BASKET 1,Medium Grocery Store,Albuquerque,3821 12th St NW
100,Albuquerque,-106.6299374,35.17691804,FRUIT BASKET # 2,Meat/Poultry Specialty,Albuquerque,8405 4th St NW
100,Albuquerque,-106.6392026,35.14954834,FRUIT BASKET # 3,Fruits/Veg Specialty,Albuquerque,6343 4th St NW
97.13,Albuquerque,-106.7416543,35.06408465,Fruteria Cuahtemoc,Small Grocery Store,Alberquerque,801 98th St SW
100,Albuquerque,-106.5686467,35.07176243,Fruti Mex,Fruits/Veg Specialty,Albuquerque,445 Louisiana Blvd SE
100,Albuquerque,-106.6427636,35.13074294,FURR'S 382,Supermarket,Albuquerque,4701 4th St NW
100,Albuquerque,-106.5543632,35.14678849,FURR'S  386,Supermarket,Albuquerque,5815 Wyoming Blvd NE
100,Albuquerque,-106.4980172,35.08637185,FURR'S SUPERMARKET  874,Supermarket,Albuquerque,13201 Lomas Blvd NE
100,Albuquerque,-106.568636,35.13004083,FURRS  876,Supermarket,Albuquerque,4016 Louisiana Blvd NE
100,Albuquerque,-106.6028325,35.09484576,FURRS  879,Supermarket,Albuquerque,3701 Constitution Ave NE
100,Albuquerque,-106.5150948,35.07117413,FURRS  880,Supermarket,Albuquerque,108 Juan Tabo Blvd NE
97.2,Albuquerque,-106.6983996,35.08273199,FURRS  883,Supermarket,ALBUQUERQUE,4201 CENTRAL NW
100,Albuquerque,-106.5155792,35.11547385,FURRS  877,Supermarket,Albuquerque,2910 Juan Tabo Blvd NE
97.23,Albuquerque,-106.674089,35.16277039,FURRS  882,Supermarket,ALBUQUERQUE,3301 COORS RD NW
100,Albuquerque,-106.5507307,35.10582563,FURRS  878,Supermarket,Albuquerque,2280B Wyoming Blvd NE
97.16,Albuquerque,-106.5334664,35.13894655,FURRS  875,Supermarket,ALBUQUERQUE,5850 EUBANK NE
96.38,Albuquerque,-106.7102879,35.09180417,FURRS  884,Supermarket,ALBUQUERQUE,111 COORS RD NW
100,Albuquerque,-106.5543632,35.14678849,FURRS  886,Supermarket,Albuquerque,5815 Wyoming Blvd NE
100,Albuquerque,-106.6427636,35.13074294,FURRS 885,Supermarket,Albuquerque,4701 4th St NW
95.26,Albuquerque,-106.5423306,35.17295071,FURRS  871,Supermarket,ALBUBQUERQUE,81100 VENTURA
100,Albuquerque,-106.5592257,35.0758301,G & H ORIENTAL MARKET,Combination Grocery/Other,Albuquerque,129 Pennsylvania St NE
100,Albuquerque,-106.6972088,35.08285591,G & L BAKERY,Bakery Specialty,Albuquerque,5306 Central Ave SW
100,Albuquerque,-106.660953,35.10294307,G & S Meat And Food Company,Meat/Poultry Specialty,Albuquerque,1333 Aspen Ave NW
100,Albuquerque,-106.6457347,35.05296212,GARCIA'S COUNTRY MART,Small Grocery Store,Albuquerque,2801 Broadway Blvd SE
100,Albuquerque,-106.5152864,35.09776141,GARDEN FRESH FRUIT MARKET  8,Fruits/Veg Specialty,Albuquerque,1500 Juan Tabo Blvd NE
85.2,Rio Rancho,-106.686006,35.247884,GARDEN FRESH FRUIT MARKET,Fruits/Veg Specialty,RIO RANCHO,2003 SOUTHERN BLVD
100,Albuquerque,-106.5332326,35.1243465,GARDEN FRESH FRUIT MARKET #1,Fruits/Veg Specialty,Albuquerque,3708 Eubank Blvd NE
100,Albuquerque,-106.5332326,35.1243465,GARDEN FRESH FRUIT MARKET #1,Fruits/Veg Specialty,Albuquerque,3708 Eubank Blvd NE
100,Albuquerque,-106.6972088,35.08285591,GARDEN FRESH FRUIT MARKET #3,Fruits/Veg Specialty,Albuquerque,5312 Central Ave SW
100,Albuquerque,-106.5816851,35.08729111,GARDEN FRESH FRUIT MARKET #4,Fruits/Veg Specialty,Albuquerque,5704 Lomas Blvd NE
100,Albuquerque,-106.6795091,35.03181012,GARDEN FRESH FRUIT MARKET #5,Fruits/Veg Specialty,Albuquerque,3041 Isleta Blvd SW
100,Albuquerque,-106.667868,35.09258699,GARDEN FRESH PRODUCE,Fruits/Veg Specialty,Albuquerque,1828 Central Ave SW
100,Albuquerque,-106.5418646,35.10271221,GARDEN FRESH PRODUCE,Medium Grocery Store,Albuquerque,1813 Moon St NE
100,Albuquerque,-106.6639062,35.06887555,GARDEN FRESH PRODUCE,Fruits/Veg Specialty,Albuquerque,100 La Vega Dr SW
100,Albuquerque,-106.6940222,35.16086789,GARRETTS BROWN BAG JERKY,Meat/Poultry Specialty,Albuquerque,6961 Taylor Ranch Rd NW
100,Albuquerque,-106.6665366,35.06778965,Gateway Growers Market 0474977,Farmers' Market,Albuquerque,100 Isleta Blvd SW
100,Albuquerque,-106.6606964,35.02724647,GIANT INDUSTRIES INC  11,Unknown,Albuquerque,201 Rio Bravo Blvd SW
100,Albuquerque,-106.5863512,35.12002469,GINO'S MEATS INC,Meat/Poultry Specialty,Albuquerque,3228 San Mateo Blvd NE
99.1,Albuquerque,-106.6433394,35.12777342,GREEN VALLEY MARKET,Small Grocery Store,ALBUQUERQUE,6841 FOURTH ST NW
99.1,Albuquerque,-106.6433394,35.12777342,GREEN VALLEY MEATS,Meat/Poultry Specialty,ALBUQUERQUE,6839 FOURTH ST. NW
100,Albuquerque,-106.613037,35.09923899,GROCERY EMPORIUM,Medium Grocery Store,Albuquerque,1403 Girard Blvd NE
96.2,Albuquerque,-106.5511146,35.13113515,"Guru Nanak Dev Ji,llc",Combination Grocery/Other,Albuquerque,"6501 Wyoming Blvd,ne, Blg B"
100,Albuquerque,-106.7004173,35.06938723,Hectors Bakery,Medium Grocery Store,Albuquerque,921 Old Coors Dr SW
100,Albuquerque,-106.7004173,35.06938723,Hectors Bakery,Medium Grocery Store,Albuquerque,921 Old Coors Dr SW
100,Albuquerque,-106.646658,35.11035016,HI LO MARKET,Medium Grocery Store,Albuquerque,2513 4th St NW
100,Albuquerque,-106.646658,35.11035016,HI-LO MARKET,Large Grocery Store,Albuquerque,2513 4th St NW
100,Albuquerque,-106.6767667,35.06598909,Hispanos Unidos Mini Mart,Small Grocery Store,Albuquerque,1586 Bridge Blvd SW
100,Albuquerque,-106.5774789,35.07789003,INDOPAK MORE THAN A STORE,Meat/Poultry Specialty,Albuquerque,137B San Pedro Dr NE
99.1,Albuquerque,-106.6458352,35.03271939,Isleta Travel Center,Combination Grocery/Other,Albuquerque,4050 State Hwy 47
100,Albuquerque,-106.6491788,35.06819568,J & D Foods Inc.,Meat/Poultry Specialty,Albuquerque,120 Trumbull Ave Se
100,Albuquerque,-106.6533777,35.07530019,J C DISCOUNT PRODUCE,Fruits/Veg Specialty,Albuquerque,916 4th St SW
100,Albuquerque,-106.6674416,35.06467016,JAZMIN BAKERY,Combination Grocery/Other,Albuquerque,409 Isleta Blvd SW
100,Albuquerque,-106.5792022,35.10916866,Jem's Produce Station,Fruits/Veg Specialty,Albuquerque,5805 Menaul Blvd Ne
100,Albuquerque,-106.6745981,35.06809114,Jerkey Made With Love,Meat/Poultry Specialty,Albuquerque,803 Sunset Rd SW
100,Albuquerque,-106.5775764,35.09404898,JERKY BY ART,Meat/Poultry Specialty,Albuquerque,1717 San Pedro Dr NE
100,Albuquerque,-106.5775764,35.09404898,JERKY BY ART,Meat/Poultry Specialty,Albuquerque,1717 San Pedro Dr NE
100,Albuquerque,-106.5775764,35.09404898,Jerky By Art,Meat/Poultry Specialty,Albuquerque,1717 San Pedro Dr NE
100,Albuquerque,-106.6949197,34.95307315,JERRY'S MARKET,Large Grocery Store,Albuquerque,7553 Isleta Blvd SW
100,Albuquerque,-106.6949197,34.95307315,JERRY'S MARKET,Large Grocery Store,Albuquerque,7553 Isleta Blvd SW
100,Albuquerque,-106.6949197,34.95307315,JERRY'S MARKET,Large Grocery Store,Albuquerque,7553 Isleta Blvd SW
99.15,Albuquerque,-106.701174,34.90752237,Jerrys Market,Large Grocery Store,Albuquerque,7553 Isleta Blvd SW
100,Albuquerque,-106.586284,35.08302674,Jm's Grocery & Liquor Store,Combination Grocery/Other,Albuquerque,621 San Mateo Blvd NE
97.11,Albuquerque,-106.567452,35.08733243,JOHN BROOKS FOODTOWN #2,Supermarket,ALBUQUERQUE,4910 LOMAS NE
100,Albuquerque,-106.6546179,35.12258372,JOHN BROOKS SUPERMARKET,Super Store,Albuquerque,1130 Candelaria Rd NW
100,Albuquerque,-106.5914358,35.07287439,JOHN BROOKS SUPERMARKET,Super Store,Albuquerque,5555 Zuni Rd SE
97.02,Albuquerque,-106.6987761,35.14073835,John Brooks Supermart,Combination Grocery/Other,Albuquerque,3301 Coors Blvd NW Ste 2
100,Albuquerque,-106.5507307,35.10582563,JOHN BROOKS SUPERMART # 825,Supermarket,Albuquerque,2280B Wyoming Blvd NE
97.2,Albuquerque,-106.5234911,35.11616618,JOHN BROOKS SUPERMART # 893,Supermarket,Albuquerque,12000 Candelaria Rd NE Ste A
97.67,Albuquerque,-106.6458352,35.03271939,JOHN SEXTON & COMPANY,Wholesaler,Albuquerque,3205 Broadway Blvd SE
100,Albuquerque,-106.5908314,35.0770752,Jr's Jerky Company,Meat/Poultry Specialty,Albuquerque,5505 Silver Ave SE
99.15,Albuquerque,-106.5245504,35.16846349,Keller's Farm Stores,Supermarket,Albuquerque,2912 Eubank Blvd NE
100,Albuquerque,-106.6987761,35.14073835,Keller's Farm Stores,Large Grocery Store,Albuquerque,6100 Coors Blvd NW
100,Albuquerque,-106.5331789,35.11569852,KELLERS FARM STORE #1,Supermarket,Albuquerque,2912 Eubank Blvd NE
100,Albuquerque,-106.6987761,35.14073835,KELLERS FARM STORE #2,Large Grocery Store,Albuquerque,6100 Coors Blvd NW
100,Albuquerque,-106.6040733,35.10337602,Kmart 4136,Super Store,Albuquerque,2100 Carlisle Blvd NE
92,Albuquerque,-106.596791,35.107732,KRAFT FOODSERVICE - ALBUQUERQUE,Wholesaler,ALBUQUERQUE,5600 SECOND NW
100,Albuquerque,-106.6471906,35.12329722,KS Food Distributors,Fruits/Veg Specialty,Albuquerque,1309 Aztec Rd NW
100,Albuquerque,-106.6455532,35.06713155,La Bola Produce And Meat Market,Small Grocery Store,Albuquerque,1605 Broadway Blvd Se
100,Albuquerque,-106.712675,35.03506591,La Diferencia Meat Market #2 2,Medium Grocery Store,Albuquerque,4351 Coors Blvd SW
99.15,Albuquerque,-106.6862812,35.06524368,La Diferencia Meat Market Llc,Small Grocery Store,Albuquerque,842 Bridge Blvd Sw
100,Albuquerque,-106.7056776,35.0567839,LA ESPECIAL,Medium Grocery Store,Albuquerque,633 Old Coors Dr SW
100,Albuquerque,-106.7056776,35.0567839,LA ESPECIAL,Medium Grocery Store,Albuquerque,633 Old Coors Dr SW
100,Albuquerque,-106.6665366,35.06778965,LA FAMILIA MARKET INC,Medium Grocery Store,Albuquerque,134 Isleta Blvd SW
100,Albuquerque,-106.5686613,35.06978782,La Mexicana 1,Combination Grocery/Other,Albuquerque,520 Louisiana Blvd SE
100,Albuquerque,-106.6542908,35.07053843,LA MEXICANA TORTILLA CO,Combination Grocery/Other,Albuquerque,1523 4th St SW
100,Albuquerque,-106.6755293,35.11849783,LA MONTANITA CO OP,Supermarket,Albuquerque,2400 Rio Grande Blvd NW
100,Albuquerque,-106.6205807,35.08095098,LA MONTANITA CO-OP,Supermarket,Albuquerque,3500 Central Ave SE
100,Albuquerque,-106.6520418,35.20234276,La Montanita Food Coop Westside 6,Supermarket,Albuquerque,3601 Old Airport Rd Nw
100,Albuquerque,-106.7056776,35.0567839,La Pescaderia De Guaymas Llc,Seafood Specialty,Albuquerque,806 Old Coors Dr SW
100,Albuquerque,-106.6673436,35.0658079,LaCosecha CSA,Food Buying Co-op,Albuquerque,318 Isleta Blvd SW
100,Albuquerque,-106.5746505,35.07273049,LANCE'S FARMERS MARKET,Fruits/Veg Specialty,Albuquerque,6500 Zuni Rd SE
100,Albuquerque,-106.55549,35.07439892,LAND OF ENCHANTMENT PRODUCE I,Fruits/Veg Specialty,Albuquerque,8200 Central Ave SE
100,Albuquerque,-106.5354261,35.10867089,LAND OF ENCHANTMENT PRODUCE II,Fruits/Veg Specialty,Albuquerque,9516 Snowheights Cir NE
100,Albuquerque,-106.712675,35.03506591,LAND OF ENCHANTMENT PRODUCE III,Fruits/Veg Specialty,Albuquerque,622 Coors Blvd SW
100,Albuquerque,-106.6584164,35.09250101,LANDMARK FOODS,Supermarket,Albuquerque,701 11th St NW
100,Albuquerque,-106.6639062,35.06887555,LANITA'S FRUIT & VEGETABLE,Small Grocery Store,Albuquerque,100 La Vega Dr SW
96.57,Albuquerque,-106.5863396,35.14182498,LAS AMERICAS,Meat/Poultry Specialty,Albuquerque,6001 San Mateo Blvd NE Ste E3
100,Albuquerque,-106.7097693,35.09353307,LAS AMERICAS CARNICERIA,Small Grocery Store,Albuquerque,640 Coors Blvd NW
100,Albuquerque,-106.5581871,35.08365346,Le Jardin Verde Urban Grower's Market,Farmers' Market,Albuquerque,7900 Marquette Ave NE
100,Albuquerque,-106.6008642,35.07943635,LIENHWA ORIENTAL STORE,Unknown,Albuquerque,3909 Central Ave NE
100,Albuquerque,-106.6408364,35.07761164,LITTLE BIT MARKET,Small Grocery Store,Albuquerque,600 High St SE
99.31,Albuquerque,-106.6983996,35.08273199,Los Altos Ranch Markets 1,Super Store,Albuquerque,4201 Central Avenue Northwest
100,Albuquerque,-106.712675,35.03506591,LOS CAPORALES CARNICERIA Y TAQUER,Small Grocery Store,Albuquerque,4351 Coors Blvd SW
100,Albuquerque,-106.5686613,35.06978782,Los Postrillos,Small Grocery Store,Albuquerque,520 Louisiana Blvd SE
100,Albuquerque,-106.5686613,35.06978782,Louisiana Meat Market,Small Grocery Store,Albuquerque,520 Louisiana Blvd SE
100,Albuquerque,-106.5686613,35.06978782,Louisiana Meat Market,Small Grocery Store,Albuquerque,520 Louisiana Blvd Se
100,Albuquerque,-106.6584164,35.09250101,LOWES 98,Super Store,Albuquerque,701 11th St NW
100,Albuquerque,-106.6257348,35.14526783,M & A Corner Mart & More,Small Grocery Store,Albuquerque,6130 Edith Blvd Ne
100,Albuquerque,-106.6455198,35.06615652,M & C MINI MERCADO,Small Grocery Store,Albuquerque,1725 Broadway Blvd SE
100,Albuquerque,-106.5343157,35.13072444,M & E CHEVRON 210,Combination Grocery/Other,Albuquerque,9633 Montgomery Blvd NE
100,Albuquerque,-106.6220079,35.06611855,M&M Stores 04,Small Grocery Store,Albuquerque,1316 Yale Blvd SE
100,Albuquerque,-106.5460761,35.07338086,MAI HWA ORIENTAL STORE,Small Grocery Store,Albuquerque,9132 Central Ave SE
100,Albuquerque,-106.5154006,35.09429673,Mai's Oriental Mini Market,Combination Grocery/Other,Albuquerque,1313 Juan Tabo Blvd NE
100,Albuquerque,-106.6412622,35.08805684,MANUEL'S FOOD MARKET,Small Grocery Store,Albuquerque,601 Edith Blvd NE
100,Albuquerque,-106.6412622,35.08805684,Manuels Food Mkt,Small Grocery Store,Albuquerque,601 Edith Blvd NE
100,Albuquerque,-106.586284,35.08302674,MARCO POLO MARKET,Meat/Poultry Specialty,Albuquerque,607 San Mateo Blvd NE
100,Albuquerque,-106.7102879,35.09180417,Mariscos De Guaymas LLC,Meat/Poultry Specialty,Albuquerque,640 Coors Blvd NW
100,Albuquerque,-106.5683167,35.0759132,MCDONALD'S MINI MART,Unknown,Albuquerque,7105 Central Ave NE
100,Albuquerque,-106.644703,35.120587,MEDICINE CHEST #2,Combination Grocery/Other,Albuquerque,3701 4th St NW
100,Albuquerque,-106.7002381,35.08217044,MEL'S CHILI PRODUCTS,Unknown,Albuquerque,5614 Central Ave SW
100,Albuquerque,-106.6785434,35.04726253,MELS BAKERY & CHILI,Small Grocery Store,Albuquerque,1926 Isleta Blvd SW
100,Albuquerque,-106.5793319,35.0769709,MERCADO Y CARNICERIA EL MEZQUITE,Small Grocery Store,Albuquerque,6016 Central Ave SE
100,Albuquerque,-106.5581871,35.08365346,Mesa Verde Community Farmers Market,Farmers' Market,Albuquerque,7900 Marquette Ave NE
100,Albuquerque,-106.6427636,35.13074294,MGM QUALITY MEATS,Meat/Poultry Specialty,Albuquerque,4728 4th St NW
100,Albuquerque,-106.5880267,35.10924835,MIDDLE EAST BAKERY,Small Grocery Store,Albuquerque,5017 Menaul Blvd NE
100,Albuquerque,-106.5194613,35.10894377,Mike's Jerky 1,Meat/Poultry Specialty,Albuquerque,10900 Menaul Blvd Ne
100,Albuquerque,-106.5863475,35.11295278,Mike's Jerky 2,Meat/Poultry Specialty,Albuquerque,2130 San Mateo Blvd NE
100,Albuquerque,-106.5940375,35.15486442,Mike's Jerky,Combination Grocery/Other,Albuquerque,4900 Jefferson St NE
99.19,Albuquerque,-106.626883,35.081444,Mymarket 1,Large Grocery Store,Albuquerque,5700 University Blvd
